"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","TX Prohibit","Reverse","Simplex TDMA","TDMA Adaptive","Encryption Type","Digital Encryption","Call Confirmation","Talk Around","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","Digi APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming"
"1606","BM2 California","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","California 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1607","BM2 Hawaii","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Hawaii","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1608","BM2 TAC 312","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","TAC 312","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1609","BM2 Idaho","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Idaho 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1610","BM2 Montana","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Montana 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1611","BM2 Mountain","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","MTN 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1612","BM2 Alaska","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Alaska","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1613","BM2 MPRG","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","MPRG","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1614","BM2 NA2","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","NA 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1615","BM2 NorCal","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","NorCal","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1616","BM2 Oregon","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Oregon 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1617","BM2 PAPA","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","PAPA","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1618","BM2 SNARS","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","SNARS 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1619","BM2 SoCal","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","SoCal","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1620","BM2 TAC 310","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","TAC 310","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1621","BM2 TAC 311","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","TAC 311","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1622","BM2 TG9","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","TG 9","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1623","BM2 Net 1","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Net 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1624","BM2 Net 2","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Net 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1625","BM2 Parrot PC","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","Parrot 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1626","BM2 WASH EMCM 1","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","WASH EMCOMM","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1627","BM2 WASH TAC 2","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","WASH TAC","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1628","BM2 WASH 1","433.00000","440.00000","D-Digital","Low","12.5K","Off","Off","WASH 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1634","Emma AudTst 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","Audio Test","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1635","Emma CscdsE 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","Cascades East","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1636","Emma Idaho 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","Idaho 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1637","Emma Parrot 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","Parrot 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1638","Emma PNW 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","PNW 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1639","Emma PNW 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","PNW 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1640","Emma PNW Reg 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","PNW Reg 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1641","Emma PS 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","PS 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1642","Emma PS 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","PS 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1643","Emma TAC 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","TAC 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1644","Emma TAC 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","TAC 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1645","Emma TAC 8","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","TAC 8","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1646","Emma WASH 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","WASH 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1647","Emma WASH 2","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","WASH 2","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1648","Emma TG 9","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","TG 9","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1649","Emma Oregon 1","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","Oregon 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1650","Emma I5","434.00000","434.00000","D-Digital","Low","12.5K","Off","Off","I5 1","Group Call","ChangeMe","Same Color Code","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1652","SalemHM AudTst 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Audio Test","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1653","SalemHM Bridge 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","USA 3100","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1654","SalemHM BC 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","BC 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1655","SalemHM Comm 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Comm 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1656","SalemHM DCI 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","DCI 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1657","SalemHM DCI 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","DCI 2","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1658","SalemHM I5","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","I5 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1659","SalemHM Local 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Local 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1660","SalemHM Local 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Local 2","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1661","SalemHM MTN 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","MTN 2","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1662","SalemHM NA 2","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","NA 2","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1663","SalemHM Oregon 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Oregon 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
"1664","SalemHM Parrot 1","442.97500","447.97500","D-Digital","High","12.5K","Off","Off","Parrot 1","Group Call","ChangeMe","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","off"
